epoch,loss,lr,mean_squared_error,r2score_fn,val_loss,val_mean_squared_error,val_r2score_fn
136,29.81027603149414,0.00065610005,18.63019371032715,0.4909782409667969,79.12098693847656,67.94221496582031,0.4909934401512146
137,29.45510482788086,0.00065610005,18.276334762573242,0.49462151527404785,77.43144226074219,66.2550048828125,0.4946367144584656
138,28.378032684326172,0.00065610005,17.201597213745117,0.4982144832611084,76.897705078125,65.72317504882812,0.4982295036315918
139,27.743309020996094,0.00065610005,16.56878089904785,0.5017573833465576,77.07808685302734,65.90530395507812,0.5017720460891724
140,27.745460510253906,0.00059049006,16.572677612304688,0.5052499771118164,77.20729064941406,66.03675079345703,0.5052643418312073
141,27.326440811157227,0.00059049006,16.15589714050293,0.508694052696228,76.02498626708984,64.85604858398438,0.5087083578109741
142,26.50470542907715,0.00059049006,15.335763931274414,0.5120916366577148,75.27381896972656,64.1065902709961,0.5121058225631714
143,26.39025115966797,0.00059049006,15.22301959991455,0.5154423713684082,75.43663024902344,64.27156066894531,0.5154561996459961
144,26.225595474243164,0.00059049006,15.060523986816406,0.518747091293335,73.73651885986328,62.57298278808594,0.5187609195709229
145,25.55391502380371,0.00059049006,14.390378952026367,0.5220078825950623,73.38052368164062,62.21879196166992,0.5220215320587158
146,25.258819580078125,0.00059049006,14.097090721130371,0.5252249240875244,74.44840240478516,63.28873825073242,0.5252381563186646
147,25.218809127807617,0.00059049006,14.059144020080566,0.5283983945846558,73.042236328125,61.88408660888672,0.5284116268157959
148,24.76085090637207,0.00059049006,13.602702140808105,0.5315302610397339,73.00578308105469,61.84956359863281,0.5315432548522949
149,24.30013084411621,0.00059049006,13.14390754699707,0.5346211194992065,73.2311019897461,62.07680130004883,0.5346337556838989
150,24.185440063476562,0.00059049006,13.031136512756348,0.5376710891723633,71.88523864746094,60.73245620727539,0.5376838445663452
151,23.987812042236328,0.00059049006,12.835030555725098,0.5406816005706787,72.7286605834961,61.57783508300781,0.5406938791275024
152,23.548995971679688,0.00059049006,12.398173332214355,0.5436532497406006,73.01083374023438,61.86171340942383,0.5436652898788452
153,23.273988723754883,0.00059049006,12.124871253967285,0.5465866923332214,72.55461120605469,61.40702819824219,0.5465985536575317
154,23.177169799804688,0.00059049006,12.029584884643555,0.5494824647903442,73.36723327636719,62.22154235839844,0.5494940280914307
155,22.932085037231445,0.00059049006,11.786392211914062,0.5523414611816406,72.33099365234375,61.18680191040039,0.5523529052734375
156,22.58909034729004,0.00059049006,11.444902420043945,0.5551645755767822,72.4429931640625,61.30043029785156,0.5551759004592896
157,22.372037887573242,0.00059049006,11.22947883605957,0.5579524040222168,73.64859008789062,62.50777816772461,0.5579632520675659
158,22.236900329589844,0.00059049006,11.096085548400879,0.5607050657272339,73.19102478027344,62.05162048339844,0.5607157945632935
159,22.02517318725586,0.00059049006,10.88576889038086,0.563423752784729,73.91731262207031,62.77962112426758,0.5634341835975647
160,21.751266479492188,0.00053144107,10.61357307434082,0.5661089420318604,73.72572326660156,62.58943176269531,0.5661191940307617
161,21.553951263427734,0.00053144107,10.417657852172852,0.5687613487243652,73.27125549316406,62.13627243041992,0.568771481513977
162,21.417850494384766,0.00053144107,10.282862663269043,0.5713814496994019,73.80462646484375,62.67111587524414,0.5713913440704346
163,21.214139938354492,0.00053144107,10.080629348754883,0.573969841003418,73.88125610351562,62.74908447265625,0.5739794969558716
164,21.01848793029785,0.00053144107,9.886316299438477,0.5765271186828613,73.92936706542969,62.79850387573242,0.5765365958213806
165,20.875812530517578,0.00053144107,9.744950294494629,0.5790537595748901,74.44012451171875,63.31071472167969,0.5790629386901855
166,20.710615158081055,0.00053144107,9.581206321716309,0.5815503001213074,74.03932189941406,62.91124725341797,0.581559419631958
167,20.5329647064209,0.00053144107,9.40489387512207,0.5840174555778503,73.81378173828125,62.68708038330078,0.5840264558792114
168,20.392719268798828,0.00053144107,9.266019821166992,0.5864556431770325,74.14521789550781,63.01997375488281,0.5864644050598145
169,20.25830078125,0.00053144107,9.133061408996582,0.5888652801513672,73.94426727294922,62.82037353515625,0.5888738632202148
170,20.095199584960938,0.00053144107,8.971307754516602,0.5912469625473022,74.06388854980469,62.94141387939453,0.5912554264068604
171,19.94631576538086,0.00053144107,8.823840141296387,0.5936012268066406,74.2934799194336,63.17245101928711,0.5936094522476196
172,19.82070541381836,0.00053144107,8.699673652648926,0.5959283709526062,73.86697387695312,62.74728775024414,0.5959365367889404
173,19.678754806518555,0.00053144107,8.55906867980957,0.5982289910316467,73.76508331298828,62.64682388305664,0.5982370376586914
174,19.531509399414062,0.00053144107,8.413252830505371,0.6005035638809204,73.80046081542969,62.68362045288086,0.6005114316940308
175,19.406320571899414,0.00053144107,8.289478302001953,0.6027524471282959,73.65434265136719,62.53883743286133,0.6027601957321167
176,19.280715942382812,0.00053144107,8.165209770202637,0.6049760580062866,74.11927795410156,63.00518798828125,0.6049836277961731
177,19.14403533935547,0.00053144107,8.02994441986084,0.6071748733520508,74.1148452758789,63.00210952758789,0.6071822643280029
178,19.011140823364258,0.00053144107,7.898405075073242,0.609349250793457,73.81607818603516,62.70466995239258,0.6093565821647644
179,18.892597198486328,0.00053144107,7.781188011169434,0.6114996671676636,73.97888946533203,62.86886215209961,0.6115068197250366
180,18.7789306640625,0.00047829695,7.668901443481445,0.6136264801025391,73.59040832519531,62.48153305053711,0.6136335730552673
181,18.663957595825195,0.00047829695,7.555078506469727,0.6157301068305969,73.72986602783203,62.62215805053711,0.6157370805740356
182,18.55617332458496,0.00047829695,7.448468208312988,0.6178109049797058,74.2098159790039,63.10328674316406,0.6178176403045654
183,18.45854949951172,0.00047829695,7.352022171020508,0.6198691129684448,74.24620056152344,63.14076614379883,0.6198757290840149
184,18.354145050048828,0.00047829695,7.248711585998535,0.6219052076339722,74.38676452636719,63.28245544433594,0.6219116449356079
185,18.250415802001953,0.00047829695,7.1461029052734375,0.6239194869995117,74.35293579101562,63.24974060058594,0.6239258646965027
186,18.16013526916504,0.00047829695,7.0569376945495605,0.6259123682975769,74.16905975341797,63.06692123413086,0.6259186267852783
187,18.066162109375,0.00047829695,6.964025497436523,0.6278841495513916,74.48007202148438,63.37902069091797,0.6278903484344482
188,17.96990966796875,0.00047829695,6.868861675262451,0.6298352479934692,74.85052490234375,63.75054931640625,0.6298412084579468
189,17.884963989257812,0.00047829695,6.784987449645996,0.6317657828330994,74.70368957519531,63.60472869873047,0.6317716836929321
190,17.8040771484375,0.00047829695,6.705118179321289,0.6336762309074402,75.06253051757812,63.96466064453125,0.6336819529533386
191,17.710996627807617,0.00047829695,6.613122463226318,0.6355668306350708,75.24858093261719,64.15174102783203,0.6355724334716797
192,17.62420654296875,0.00047829695,6.527364730834961,0.6374379992485046,75.19192504882812,64.09609985351562,0.637443482875824
193,17.542734146118164,0.00047829695,6.446908473968506,0.6392899751663208,75.60808563232422,64.51333618164062,0.6392952799797058
194,17.464059829711914,0.00047829695,6.369311809539795,0.6411229372024536,75.47978210449219,64.38603973388672,0.6411281824111938
195,17.374942779541016,0.00047829695,6.281201362609863,0.6429373025894165,75.5796127319336,64.4869155883789,0.6429424285888672
196,17.288406372070312,0.00047829695,6.195708274841309,0.6447334289550781,75.84922790527344,64.75759887695312,0.6447384357452393
197,17.212932586669922,0.00047829695,6.121303081512451,0.646511435508728,75.64336395263672,64.55274200439453,0.6465163826942444
198,17.133066177368164,0.00047829695,6.042446136474609,0.6482716798782349,76.17535400390625,65.0858154296875,0.6482764482498169
199,17.047958374023438,0.00047829695,5.958423614501953,0.6500144004821777,76.4830093383789,65.39451599121094,0.6500190496444702
200,16.966768264770508,0.00043046725,5.878271579742432,0.651739776134491,76.70197296142578,65.61441040039062,0.6517443656921387
201,16.897581100463867,0.00043046725,5.810017108917236,0.6534481644630432,76.92243957519531,65.8358383178711,0.6534526348114014
202,16.82891273498535,0.00043046725,5.742312908172607,0.6551397442817688,76.65471649169922,65.56905364990234,0.6551440954208374
203,16.75896644592285,0.00043046725,5.673304080963135,0.6568148732185364,76.54393005371094,65.45921325683594,0.6568191647529602
204,16.695297241210938,0.00043046725,5.61058235168457,0.6584737300872803,76.87873840332031,65.79497528076172,0.6584779024124146
205,16.62666893005371,0.00043046725,5.542904376983643,0.6601165533065796,77.23377227783203,66.15090942382812,0.6601206064224243
206,16.560029983520508,0.00043046725,5.477165699005127,0.6617435216903687,77.65586853027344,66.57391357421875,0.6617473363876343
207,16.495676040649414,0.00043046725,5.413720607757568,0.6633548736572266,77.97245025634766,66.89141845703125,0.6633586287498474
208,16.433124542236328,0.00043046725,5.352095127105713,0.6649507880210876,77.84370422363281,66.7635726928711,0.6649545431137085
209,16.368806838989258,0.00043046725,5.288675308227539,0.6665316224098206,77.61922454833984,66.54000854492188,0.6665353178977966
210,16.304203033447266,0.00043046725,5.224987030029297,0.6680976152420044,77.5802230834961,66.5019302368164,0.6681011915206909
211,16.243860244750977,0.00043046725,5.165564060211182,0.6696488261222839,77.60286712646484,66.52545928955078,0.6696523427963257
212,16.187223434448242,0.00043046725,5.109816074371338,0.6711856126785278,77.87796020507812,66.80144500732422,0.6711889505386353
213,16.134807586669922,0.00043046725,5.058295249938965,0.6727079749107361,78.05722045898438,66.98157501220703,0.6727113127708435
214,16.08138656616211,0.00043046725,5.005741119384766,0.6742162704467773,78.12970733642578,67.0549087524414,0.6742194890975952
215,16.027103424072266,0.00043046725,4.952305793762207,0.6757105588912964,78.26769256591797,67.1937484741211,0.6757137775421143
216,15.972163200378418,0.00043046725,4.898220539093018,0.6771912574768066,78.16924285888672,67.09613037109375,0.677194356918335
217,15.917091369628906,0.00043046725,4.843977451324463,0.6786583662033081,78.36140441894531,67.28914642333984,0.6786613464355469
218,15.863649368286133,0.00043046725,4.791388988494873,0.6801121234893799,78.30206298828125,67.23062896728516,0.6801150441169739
219,15.805163383483887,0.00043046725,4.733729362487793,0.6815526485443115,78.20442199707031,67.1338119506836,0.6815556287765503
220,15.751384735107422,0.00038742053,4.680770397186279,0.6829802989959717,78.18368530273438,67.11381530761719,0.6829831600189209
221,15.700080871582031,0.00038742053,4.630207061767578,0.6843951344490051,78.10420989990234,67.03504943847656,0.6843979358673096
222,15.650726318359375,0.00038742053,4.581563472747803,0.6857973337173462,77.9832992553711,66.91483306884766,0.6858000755310059
223,15.602185249328613,0.00038742053,4.533720016479492,0.6871870756149292,77.88431549072266,66.81655883789062,0.6871898174285889
224,15.55029296875,0.00038742053,4.482533931732178,0.6885645389556885,77.65690612792969,66.58983612060547,0.6885671615600586
225,15.497944831848145,0.00038742053,4.430871486663818,0.6899299025535583,77.4638900756836,66.39747619628906,0.6899325251579285
226,15.44558048248291,0.00038742053,4.379169940948486,0.6912833452224731,77.51227569580078,66.44652557373047,0.6912859082221985
227,15.395710945129395,0.00038742053,4.329962253570557,0.6926249265670776,77.55047607421875,66.48536682128906,0.6926274299621582
228,15.350386619567871,0.00038742053,4.285281181335449,0.6939548254013062,77.45378112792969,66.38929748535156,0.6939573287963867
229,15.305245399475098,0.00038742053,4.240759372711182,0.695273220539093,77.39348602294922,66.32962799072266,0.6952756643295288
230,15.259949684143066,0.00038742053,4.196089267730713,0.6965802907943726,77.2030029296875,66.1397476196289,0.6965826749801636
231,15.215386390686035,0.00038742053,4.152129173278809,0.6978760957717896,77.1408920288086,66.07823944091797,0.6978784799575806
232,15.173693656921387,0.00038742053,4.111042022705078,0.6991609334945679,77.28199768066406,66.2199478149414,0.6991631984710693
233,15.125809669494629,0.00038742053,4.063756942749023,0.700434684753418,77.29549407958984,66.2340087890625,0.7004369497299194
234,15.08827018737793,0.00038742053,4.026783466339111,0.7016977071762085,77.45252990722656,66.39160919189453,0.7016998529434204
235,15.039703369140625,0.00038742053,3.9787838459014893,0.7029500603675842,77.51005554199219,66.44969940185547,0.7029521465301514
236,14.99899673461914,0.00038742053,3.9386355876922607,0.7041918635368347,77.56122589111328,66.50141906738281,0.7041938900947571
237,14.954178810119629,0.00038742053,3.894371509552002,0.7054232358932495,77.71268463134766,66.65341186523438,0.7054252624511719
